NAME,B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state,county,tract,block group
Block Group 3; Census Tract 3452.05; Contra Costa County; California,2641,,697,,1601,,481,,148,,122,,183,,135,,218,,208,,0,,13,,35,,45,,0,,13,,0,,13,,43,,54,,51,,62,,164,,149,,54,,46,,158,,95,,291,,181,,0,,13,,141,,75,,22,,36,,25,,37,,0,,13,,0,,13,,26,,42,,42,,58,,0,,13,,0,,13,,1040,,279,,42,,43,,29,,27,,68,,96,,57,,39,,32,,42,,14,,24,,0,,13,,0,,13,,41,,62,,101,,96,,102,,68,,79,,57,,136,,110,,84,,64,,16,,29,,93,,70,,36,,47,,0,,13,,0,,13,,28,,45,,0,,13,,0,,13,,82,,114,,1500000US060133452053,Block Group 3; Census Tract 3452.05; Contra Costa County; California,06,013,345205,3
Block Group 3; Census Tract 3180; Contra Costa County; California,1556,,474,,872,,254,,68,,63,,52,,61,,42,,39,,67,,54,,15,,24,,0,,13,,24,,36,,0,,13,,75,,61,,26,,32,,121,,71,,63,,53,,56,,51,,59,,45,,101,,116,,41,,40,,16,,21,,6,,9,,19,,15,,7,,11,,14,,19,,0,,13,,0,,13,,684,,258,,0,,13,,17,,26,,16,,25,,8,,14,,0,,13,,0,,13,,0,,13,,87,,128,,60,,60,,87,,61,,54,,48,,0,,13,,56,,47,,23,,22,,108,,104,,11,,12,,11,,19,,8,,13,,0,,13,,46,,53,,30,,41,,49,,53,,13,,22,,1500000US060133180003,Block Group 3; Census Tract 3180; Contra Costa County; California,06,013,318000,3
Block Group 2; Census Tract 3212; Contra Costa County; California,1786,,587,,841,,299,,12,,21,,64,,69,,18,,27,,46,,55,,0,,13,,20,,33,,0,,13,,0,,13,,59,,75,,57,,56,,113,,92,,55,,74,,29,,41,,35,,27,,170,,106,,29,,33,,0,,13,,12,,23,,0,,13,,49,,60,,73,,82,,0,,13,,0,,13,,945,,347,,16,,30,,6,,18,,37,,62,,47,,44,,128,,108,,0,,13,,0,,13,,57,,83,,36,,36,,16,,28,,105,,88,,6,,17,,111,,85,,122,,94,,11,,20,,28,,37,,59,,61,,20,,30,,13,,22,,28,,49,,65,,71,,0,,13,,34,,56,,1500000US060133212002,Block Group 2; Census Tract 3212; Contra Costa County; California,06,013,321200,2
Block Group 3; Census Tract 3372.02; Contra Costa County; California,1244,,394,,609,,217,,13,,21,,0,,13,,0,,13,,13,,21,,20,,34,,0,,13,,0,,13,,0,,13,,47,,41,,32,,45,,6,,14,,44,,52,,0,,13,,52,,63,,83,,76,,0,,13,,30,,37,,7,,15,,92,,104,,112,,75,,35,,22,,0,,13,,23,,30,,635,,232,,56,,70,,0,,13,,15,,25,,0,,13,,0,,13,,0,,13,,25,,41,,0,,13,,86,,63,,0,,13,,18,,27,,21,,36,,0,,13,,30,,35,,81,,68,,0,,13,,25,,20,,0,,13,,66,,55,,80,,54,,49,,41,,16,,9,,67,,53,,1500000US060133372023,Block Group 3; Census Tract 3372.02; Contra Costa County; California,06,013,337202,3
Block Group 3; Census Tract 3382.03; Contra Costa County; California,606,,244,,319,,134,,0,,13,,0,,13,,0,,13,,0,,13,,30,,45,,0,,13,,0,,13,,0,,13,,90,,91,,1,,3,,0,,13,,0,,13,,11,,20,,54,,55,,33,,39,,0,,13,,21,,34,,0,,13,,14,,21,,44,,64,,9,,15,,0,,13,,12,,20,,287,,132,,0,,13,,0,,13,,5,,13,,0,,13,,0,,13,,0,,13,,1,,10,,28,,43,,69,,94,,0,,13,,0,,13,,0,,13,,63,,56,,5,,13,,45,,54,,0,,13,,12,,21,,13,,21,,46,,40,,0,,13,,0,,13,,0,,13,,0,,13,,1500000US060133382033,Block Group 3; Census Tract 3382.03; Contra Costa County; California,06,013,338203,3
Block Group 1; Census Tract 3462.05; Contra Costa County; California,2687,,651,,1452,,372,,24,,27,,176,,114,,103,,99,,152,,118,,15,,24,,0,,13,,0,,13,,28,,44,,58,,55,,12,,20,,107,,111,,65,,52,,124,,102,,41,,46,,57,,52,,73,,89,,69,,62,,89,,98,,58,,57,,95,,80,,82,,67,,24,,37,,0,,13,,1235,,338,,101,,128,,132,,98,,72,,57,,0,,13,,0,,13,,0,,13,,0,,13,,19,,29,,47,,46,,0,,13,,112,,97,,87,,53,,152,,104,,39,,43,,74,,61,,66,,84,,38,,37,,0,,13,,61,,60,,90,,80,,112,,79,,16,,26,,17,,28,,1500000US060133462051,Block Group 1; Census Tract 3462.05; Contra Costa County; California,06,013,346205,1
Block Group 3; Census Tract 3480; Contra Costa County; California,1900,,338,,910,,198,,53,,36,,87,,62,,75,,71,,46,,35,,28,,32,,0,,13,,11,,17,,26,,29,,27,,40,,36,,35,,21,,20,,24,,21,,122,,64,,66,,45,,67,,34,,44,,38,,31,,23,,24,,23,,29,,27,,39,,28,,17,,26,,25,,33,,12,,18,,990,,175,,60,,42,,88,,48,,108,,56,,78,,46,,36,,32,,0,,13,,13,,19,,17,,27,,9,,15,,42,,38,,33,,25,,24,,23,,128,,67,,73,,46,,41,,26,,30,,28,,30,,29,,12,,15,,36,,37,,46,,37,,12,,17,,67,,53,,7,,11,,1500000US060133480003,Block Group 3; Census Tract 3480; Contra Costa County; California,06,013,348000,3
Block Group 3; Census Tract 3020.09; Contra Costa County; California,409,,211,,209,,133,,46,,55,,0,,13,,8,,22,,8,,25,,0,,13,,0,,13,,0,,13,,33,,39,,0,,13,,34,,42,,0,,13,,0,,13,,0,,13,,24,,34,,0,,13,,0,,13,,17,,27,,0,,13,,16,,25,,23,,27,,0,,13,,0,,13,,0,,13,,200,,96,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,20,,33,,0,,13,,15,,24,,38,,44,,0,,13,,0,,13,,7,,20,,38,,40,,16,,26,,0,,13,,0,,13,,0,,13,,0,,13,,11,,20,,48,,50,,0,,13,,7,,16,,0,,13,,1500000US060133020093,Block Group 3; Census Tract 3020.09; Contra Costa County; California,06,013,302009,3
Block Group 2; Census Tract 3131.07; Contra Costa County; California,1722,,352,,860,,206,,53,,57,,53,,33,,101,,107,,13,,24,,1,,3,,0,,13,,12,,21,,53,,34,,11,,19,,116,,66,,86,,55,,0,,13,,33,,52,,63,,37,,13,,23,,0,,13,,42,,47,,6,,10,,52,,57,,93,,40,,0,,13,,59,,49,,0,,13,,862,,184,,109,,73,,68,,38,,0,,13,,68,,42,,0,,13,,0,,13,,0,,13,,0,,13,,64,,52,,46,,47,,163,,79,,52,,55,,21,,35,,0,,13,,52,,47,,0,,13,,23,,26,,42,,49,,43,,35,,79,,62,,28,,28,,0,,13,,4,,9,,1500000US060133131072,Block Group 2; Census Tract 3131.07; Contra Costa County; California,06,013,313107,2
Block Group 2; Census Tract 3383.01; Contra Costa County; California,1109,,206,,560,,120,,35,,26,,61,,47,,52,,33,,9,,13,,28,,33,,0,,13,,0,,13,,12,,20,,0,,13,,5,,9,,45,,30,,21,,20,,62,,40,,21,,24,,25,,28,,24,,24,,27,,23,,18,,23,,43,,34,,15,,19,,15,,16,,17,,21,,25,,22,,549,,113,,22,,18,,50,,36,,19,,22,,0,,13,,0,,13,,0,,13,,14,,21,,0,,13,,21,,33,,35,,27,,24,,24,,44,,36,,28,,25,,10,,17,,67,,38,,11,,16,,12,,17,,31,,28,,21,,20,,17,,18,,21,,19,,36,,35,,66,,57,,1500000US060133383012,Block Group 2; Census Tract 3383.01; Contra Costa County; California,06,013,338301,2
Block Group 2; Census Tract 3040.07; Contra Costa County; California,1941,,935,,955,,538,,11,,19,,69,,61,,161,,172,,124,,89,,87,,95,,0,,13,,0,,13,,0,,13,,0,,13,,32,,41,,114,,146,,80,,82,,111,,81,,132,,81,,14,,24,,5,,9,,0,,13,,0,,13,,9,,16,,0,,13,,6,,10,,0,,13,,0,,13,,986,,422,,0,,13,,184,,147,,27,,31,,43,,50,,86,,79,,0,,13,,61,,77,,79,,84,,38,,57,,120,,156,,30,,36,,80,,78,,119,,94,,58,,69,,46,,49,,0,,13,,6,,11,,9,,15,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,1500000US060133040072,Block Group 2; Census Tract 3040.07; Contra Costa County; California,06,013,304007,2
Block Group 4; Census Tract 3320; Contra Costa County; California,1031,,313,,451,,181,,0,,13,,0,,13,,53,,71,,21,,33,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,12,,20,,12,,19,,20,,36,,65,,78,,21,,30,,64,,57,,15,,25,,47,,39,,16,,26,,47,,57,,27,,40,,15,,24,,16,,25,,0,,13,,580,,177,,36,,43,,19,,34,,21,,36,,0,,13,,37,,48,,0,,13,,0,,13,,0,,13,,22,,37,,46,,38,,32,,37,,81,,78,,29,,42,,37,,46,,15,,25,,24,,29,,10,,16,,43,,44,,43,,40,,38,,46,,32,,35,,0,,13,,15,,24,,1500000US060133320004,Block Group 4; Census Tract 3320; Contra Costa County; California,06,013,332000,4
Block Group 3; Census Tract 3331.01; Contra Costa County; California,1531,,530,,664,,253,,31,,40,,17,,23,,3,,9,,100,,83,,0,,13,,0,,13,,11,,16,,11,,16,,15,,23,,57,,55,,51,,53,,15,,25,,67,,64,,103,,129,,56,,37,,52,,72,,0,,13,,0,,13,,13,,19,,0,,13,,50,,77,,12,,19,,0,,13,,867,,344,,56,,60,,14,,23,,101,,94,,36,,60,,56,,50,,0,,13,,15,,24,,10,,16,,99,,106,,10,,17,,49,,46,,35,,35,,99,,72,,131,,119,,8,,12,,11,,18,,26,,27,,7,,11,,0,,13,,40,,36,,43,,43,,21,,22,,0,,13,,1500000US060133331013,Block Group 3; Census Tract 3331.01; Contra Costa County; California,06,013,333101,3
Block Group 2; Census Tract 3580; Contra Costa County; California,972,,332,,523,,173,,0,,13,,49,,45,,26,,33,,0,,13,,3,,13,,0,,13,,0,,13,,0,,13,,0,,13,,22,,33,,80,,72,,46,,55,,2,,11,,59,,49,,73,,73,,0,,13,,0,,13,,67,,87,,22,,26,,13,,20,,61,,84,,0,,13,,0,,13,,449,,180,,57,,83,,5,,10,,5,,10,,2,,10,,0,,13,,0,,13,,0,,13,,25,,37,,7,,12,,23,,35,,6,,12,,65,,62,,21,,22,,21,,24,,51,,49,,0,,13,,69,,90,,0,,13,,8,,12,,22,,24,,53,,85,,9,,13,,0,,13,,1500000US060133580002,Block Group 2; Census Tract 3580; Contra Costa County; California,06,013,358000,2
Block Group 2; Census Tract 3072.05; Contra Costa County; California,2271,,551,,1092,,298,,101,,71,,11,,32,,147,,117,,16,,31,,28,,46,,0,,13,,0,,13,,20,,48,,116,,127,,58,,93,,203,,153,,80,,93,,0,,13,,108,,122,,36,,45,,28,,50,,0,,13,,37,,52,,0,,13,,68,,67,,19,,32,,16,,25,,0,,13,,1179,,367,,8,,22,,18,,36,,78,,90,,167,,143,,122,,109,,0,,13,,0,,13,,0,,13,,0,,13,,73,,73,,66,,65,,23,,43,,137,,131,,66,,61,,121,,111,,0,,13,,73,,70,,18,,29,,24,,41,,42,,53,,35,,42,,108,,103,,0,,13,,1500000US060133072052,Block Group 2; Census Tract 3072.05; Contra Costa County; California,06,013,307205,2
Block Group 1; Census Tract 3452.03; Contra Costa County; California,2242,,495,,1108,,249,,28,,29,,50,,39,,38,,61,,43,,67,,26,,41,,0,,13,,0,,13,,0,,13,,25,,37,,47,,66,,43,,37,,64,,52,,41,,44,,115,,80,,175,,101,,13,,21,,149,,110,,121,,80,,31,,38,,26,,29,,43,,40,,0,,13,,30,,33,,1134,,309,,22,,24,,10,,18,,0,,13,,26,,32,,130,,128,,23,,39,,0,,13,,75,,56,,54,,41,,19,,31,,42,,36,,17,,19,,66,,53,,160,,89,,182,,103,,9,,16,,70,,52,,10,,17,,39,,35,,61,,47,,29,,31,,63,,49,,27,,30,,1500000US060133452031,Block Group 1; Census Tract 3452.03; Contra Costa County; California,06,013,345203,1
Block Group 3; Census Tract 3362.01; Contra Costa County; California,684,,375,,410,,267,,21,,32,,20,,30,,8,,13,,0,,13,,0,,13,,6,,12,,0,,13,,8,,15,,153,,186,,0,,13,,40,,44,,31,,39,,30,,48,,27,,32,,0,,13,,9,,13,,25,,40,,8,,14,,0,,13,,0,,13,,24,,37,,0,,13,,0,,13,,274,,178,,28,,35,,8,,14,,23,,34,,42,,58,,0,,13,,0,,13,,25,,38,,20,,32,,13,,20,,0,,13,,31,,36,,0,,13,,26,,30,,0,,13,,30,,27,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,20,,30,,0,,13,,8,,13,,1500000US060133362013,Block Group 3; Census Tract 3362.01; Contra Costa County; California,06,013,336201,3
Block Group 4; Census Tract 3680.01; Contra Costa County; California,1763,,632,,746,,267,,40,,47,,88,,63,,63,,60,,69,,67,,23,,35,,13,,22,,12,,19,,79,,77,,39,,62,,45,,52,,94,,100,,43,,42,,66,,50,,42,,50,,13,,20,,17,,27,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,1017,,424,,119,,81,,119,,108,,147,,133,,56,,63,,22,,36,,0,,13,,12,,17,,28,,43,,112,,98,,16,,24,,125,,121,,70,,65,,59,,46,,29,,47,,11,,18,,0,,13,,0,,13,,23,,37,,11,,17,,35,,60,,11,,17,,12,,19,,0,,13,,1500000US060133680014,Block Group 4; Census Tract 3680.01; Contra Costa County; California,06,013,368001,4
Block Group 2; Census Tract 3540.02; Contra Costa County; California,971,,514,,576,,360,,11,,18,,39,,47,,11,,19,,0,,13,,0,,13,,0,,13,,0,,13,,18,,30,,0,,13,,13,,23,,0,,13,,18,,32,,60,,74,,153,,201,,115,,143,,75,,58,,0,,13,,0,,13,,0,,13,,12,,20,,0,,13,,51,,63,,0,,13,,395,,291,,0,,13,,19,,32,,46,,76,,38,,43,,0,,13,,0,,13,,26,,46,,0,,13,,0,,13,,0,,13,,18,,29,,16,,28,,16,,24,,77,,122,,36,,35,,12,,21,,13,,20,,0,,13,,0,,13,,20,,31,,0,,13,,58,,71,,0,,13,,1500000US060133540022,Block Group 2; Census Tract 3540.02; Contra Costa County; California,06,013,354002,2
Block Group 1; Census Tract 3551.24; Contra Costa County; California,1106,,265,,516,,127,,12,,15,,17,,20,,55,,35,,78,,48,,11,,16,,8,,14,,10,,15,,0,,13,,0,,13,,0,,13,,0,,13,,71,,52,,96,,48,,113,,62,,18,,20,,15,,17,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,12,,18,,590,,165,,24,,22,,14,,16,,74,,52,,51,,45,,34,,44,,10,,15,,19,,22,,37,,38,,14,,21,,6,,10,,15,,17,,119,,56,,81,,44,,52,,34,,17,,15,,0,,13,,0,,13,,0,,13,,10,,16,,0,,13,,13,,20,,0,,13,,0,,13,,1500000US060133551241,Block Group 1; Census Tract 3551.24; Contra Costa County; California,06,013,355124,1
Block Group 3; Census Tract 3602; Contra Costa County; California,1373,,454,,658,,253,,22,,24,,56,,39,,51,,45,,8,,14,,27,,52,,0,,13,,14,,32,,2,,13,,31,,48,,153,,90,,48,,37,,12,,20,,11,,18,,70,,62,,31,,30,,0,,13,,38,,51,,11,,18,,44,,43,,0,,13,,9,,13,,19,,21,,1,,1,,715,,248,,23,,30,,61,,51,,80,,67,,0,,13,,24,,42,,13,,21,,0,,13,,0,,13,,29,,28,,145,,81,,86,,62,,1,,10,,26,,31,,76,,65,,68,,60,,0,,13,,20,,23,,8,,13,,23,,34,,0,,13,,25,,22,,7,,12,,0,,13,,1500000US060133602003,Block Group 3; Census Tract 3602; Contra Costa County; California,06,013,360200,3
Block Group 3; Census Tract 3031.06; Contra Costa County; California,2524,,749,,1202,,353,,111,,99,,204,,128,,91,,74,,57,,52,,25,,39,,0,,13,,0,,13,,43,,64,,64,,50,,27,,28,,39,,59,,235,,197,,0,,13,,145,,90,,16,,26,,8,,13,,50,,47,,0,,13,,22,,41,,38,,36,,3,,5,,24,,36,,0,,13,,1322,,494,,28,,32,,109,,87,,300,,276,,49,,60,,38,,39,,24,,29,,0,,13,,14,,24,,51,,43,,94,,66,,91,,57,,205,,164,,76,,65,,74,,68,,29,,34,,28,,36,,27,,29,,19,,32,,22,,38,,44,,56,,0,,13,,0,,13,,0,,13,,1500000US060133031063,Block Group 3; Census Tract 3031.06; Contra Costa County; California,06,013,303106,3
Block Group 2; Census Tract 3032.06; Contra Costa County; California,1970,,613,,1206,,473,,0,,13,,60,,82,,233,,213,,96,,76,,105,,79,,24,,39,,26,,43,,31,,42,,118,,148,,13,,22,,55,,89,,106,,75,,44,,38,,66,,58,,34,,37,,9,,18,,114,,97,,16,,27,,0,,13,,47,,42,,9,,16,,0,,13,,0,,13,,764,,228,,12,,21,,68,,58,,69,,55,,22,,39,,16,,31,,0,,13,,0,,13,,0,,13,,0,,13,,86,,77,,44,,48,,56,,47,,66,,55,,75,,72,,84,,63,,42,,50,,14,,21,,9,,17,,46,,41,,55,,40,,0,,13,,0,,13,,0,,13,,1500000US060133032062,Block Group 2; Census Tract 3032.06; Contra Costa County; California,06,013,303206,2
Block Group 5; Census Tract 3250; Contra Costa County; California,768,,374,,365,,194,,59,,62,,33,,39,,13,,19,,20,,34,,0,,13,,0,,13,,0,,13,,24,,41,,23,,40,,26,,42,,28,,30,,0,,13,,58,,70,,11,,18,,19,,32,,20,,34,,7,,26,,0,,13,,13,,22,,11,,17,,0,,13,,0,,13,,0,,13,,403,,203,,8,,29,,13,,20,,52,,61,,0,,13,,0,,13,,0,,13,,0,,13,,27,,43,,58,,69,,8,,32,,13,,20,,12,,19,,52,,62,,20,,35,,36,,41,,19,,33,,26,,48,,0,,13,,17,,26,,11,,17,,15,,25,,0,,13,,16,,25,,1500000US060133250005,Block Group 5; Census Tract 3250; Contra Costa County; California,06,013,325000,5
Block Group 1; Census Tract 3462.06; Contra Costa County; California,989,,318,,413,,153,,0,,13,,31,,37,,51,,63,,14,,19,,0,,13,,0,,13,,0,,13,,3,,57,,0,,13,,0,,13,,45,,44,,29,,33,,0,,13,,88,,59,,43,,34,,0,,13,,0,,13,,43,,45,,0,,13,,36,,40,,17,,26,,0,,13,,13,,22,,576,,210,,32,,38,,23,,31,,0,,13,,62,,47,,27,,40,,0,,13,,0,,13,,32,,39,,14,,24,,0,,13,,42,,41,,36,,40,,26,,31,,27,,35,,31,,33,,18,,31,,18,,27,,0,,13,,35,,40,,50,,43,,21,,33,,72,,76,,10,,17,,1500000US060133462061,Block Group 1; Census Tract 3462.06; Contra Costa County; California,06,013,346206,1
Block Group 2; Census Tract 3680.02; Contra Costa County; California,2263,,724,,1250,,425,,25,,36,,217,,160,,152,,162,,88,,63,,31,,46,,41,,42,,65,,65,,29,,42,,46,,49,,136,,96,,123,,81,,30,,34,,77,,62,,24,,35,,23,,36,,54,,42,,11,,19,,6,,13,,36,,42,,17,,23,,0,,13,,0,,13,,19,,22,,1013,,354,,75,,59,,46,,65,,47,,56,,72,,71,,23,,29,,114,,162,,0,,13,,22,,36,,108,,90,,68,,65,,137,,129,,89,,65,,49,,51,,69,,64,,33,,29,,0,,13,,29,,25,,0,,13,,20,,32,,0,,13,,0,,13,,0,,13,,12,,19,,1500000US060133680022,Block Group 2; Census Tract 3680.02; Contra Costa County; California,06,013,368002,2
Block Group 3; Census Tract 3020.14; Contra Costa County; California,1431,,618,,752,,347,,28,,43,,26,,42,,70,,88,,79,,91,,43,,38,,15,,28,,0,,13,,0,,13,,83,,76,,46,,65,,0,,13,,53,,63,,132,,118,,11,,20,,59,,49,,0,,13,,15,,29,,0,,13,,11,,24,,58,,75,,19,,34,,0,,13,,4,,14,,679,,325,,0,,13,,47,,79,,0,,13,,78,,123,,0,,13,,0,,13,,0,,13,,0,,13,,198,,162,,63,,71,,0,,13,,24,,38,,48,,64,,148,,101,,37,,36,,0,,13,,0,,13,,0,,13,,0,,13,,19,,36,,0,,13,,0,,13,,17,,29,,1500000US060133020143,Block Group 3; Census Tract 3020.14; Contra Costa County; California,06,013,302014,3
Block Group 2; Census Tract 3032.02; Contra Costa County; California,3292,,1170,,1350,,504,,28,,27,,35,,40,,89,,80,,146,,181,,0,,13,,37,,63,,26,,42,,16,,29,,148,,158,,0,,13,,0,,13,,71,,71,,75,,88,,109,,137,,293,,224,,131,,94,,67,,73,,11,,17,,0,,13,,26,,35,,29,,32,,13,,25,,0,,13,,1942,,751,,8,,16,,31,,43,,202,,289,,61,,64,,92,,95,,105,,150,,0,,13,,13,,22,,167,,108,,40,,39,,28,,35,,83,,113,,223,,148,,191,,143,,191,,140,,120,,156,,0,,13,,11,,17,,80,,77,,56,,60,,216,,234,,13,,25,,11,,34,,1500000US060133032022,Block Group 2; Census Tract 3032.02; Contra Costa County; California,06,013,303202,2
Block Group 1; Census Tract 3382.01; Contra Costa County; California,2148,,318,,1054,,224,,49,,41,,35,,36,,59,,58,,9,,15,,32,,30,,0,,13,,0,,13,,25,,31,,52,,40,,82,,113,,156,,60,,53,,48,,20,,22,,88,,87,,106,,47,,59,,54,,16,,15,,11,,18,,60,,44,,43,,64,,5,,9,,28,,25,,66,,98,,1094,,195,,78,,51,,33,,33,,16,,21,,23,,20,,23,,27,,0,,13,,0,,13,,0,,13,,14,,21,,187,,111,,19,,22,,78,,70,,90,,61,,78,,51,,69,,53,,50,,42,,27,,20,,29,,26,,10,,16,,32,,25,,31,,25,,19,,22,,188,,98,,1500000US060133382011,Block Group 1; Census Tract 3382.01; Contra Costa County; California,06,013,338201,1
Block Group 2; Census Tract 3530.02; Contra Costa County; California,1887,,356,,907,,185,,8,,13,,102,,66,,29,,31,,44,,46,,39,,46,,0,,13,,0,,13,,0,,13,,32,,29,,0,,13,,52,,45,,59,,36,,37,,43,,114,,79,,123,,78,,12,,19,,44,,41,,11,,17,,21,,20,,42,,29,,39,,34,,81,,99,,18,,20,,980,,196,,29,,28,,52,,53,,101,,61,,155,,89,,14,,24,,0,,13,,0,,13,,0,,13,,26,,24,,0,,13,,58,,44,,37,,36,,100,,62,,135,,88,,54,,41,,13,,20,,45,,30,,2,,4,,11,,15,,44,,29,,38,,23,,51,,75,,15,,14,,1500000US060133530022,Block Group 2; Census Tract 3530.02; Contra Costa County; California,06,013,353002,2
Block Group 3; Census Tract 3580; Contra Costa County; California,607,,237,,251,,126,,8,,14,,0,,13,,10,,17,,0,,13,,0,,13,,0,,13,,0,,13,,0,,13,,24,,37,,46,,46,,17,,22,,23,,27,,0,,13,,49,,52,,11,,20,,0,,13,,26,,32,,0,,13,,0,,13,,15,,24,,11,,18,,11,,20,,0,,13,,356,,127,,21,,26,,0,,13,,8,,14,,34,,32,,0,,13,,0,,13,,0,,13,,0,,13,,10,,20,,45,,43,,34,,35,,21,,24,,12,,20,,52,,56,,37,,32,,11,,17,,0,,13,,10,,17,,14,,22,,23,,26,,7,,12,,0,,13,,17,,18,,1500000US060133580003,Block Group 3; Census Tract 3580; Contra Costa County; California,06,013,358000,3
Block Group 3; Census Tract 3591.02; Contra Costa County; California,1862,,422,,946,,245,,0,,13,,68,,60,,92,,65,,23,,30,,23,,41,,21,,30,,0,,13,,35,,45,,105,,73,,82,,56,,49,,41,,118,,91,,34,,37,,68,,53,,63,,63,,45,,38,,0,,13,,5,,9,,57,,44,,21,,26,,28,,31,,9,,14,,0,,13,,916,,241,,80,,74,,44,,45,,8,,15,,41,,41,,0,,13,,46,,72,,0,,13,,34,,36,,90,,59,,53,,41,,27,,33,,91,,49,,59,,67,,43,,36,,109,,57,,16,,18,,49,,49,,0,,13,,29,,32,,35,,34,,12,,18,,33,,37,,17,,23,,1500000US060133591023,Block Group 3; Census Tract 3591.02; Contra Costa County; California,06,013,359102,3
Block Group 4; Census Tract 3790; Contra Costa County; California,2039,,498,,881,,228,,49,,56,,68,,60,,118,,67,,49,,52,,24,,38,,0,,13,,0,,13,,20,,30,,70,,54,,127,,79,,0,,13,,37,,43,,109,,79,,51,,49,,65,,54,,32,,39,,0,,13,,31,,35,,0,,13,,7,,13,,4,,15,,20,,30,,0,,13,,1158,,330,,20,,30,,206,,107,,116,,122,,12,,21,,0,,13,,19,,34,,28,,42,,33,,40,,25,,41,,243,,113,,44,,53,,50,,41,,46,,43,,129,,73,,39,,40,,18,,26,,25,,40,,32,,50,,13,,16,,4,,14,,34,,40,,17,,25,,5,,15,,1500000US060133790004,Block Group 4; Census Tract 3790; Contra Costa County; California,06,013,379000,4
